2026-08-26 21:02:24,464 | INFO | edward.autonomous.live_analysis | live_analysis_started instrument=uid ticker=TEST profile=medium_term
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=2a097387-790f-4a34-9dc8-5f25b14d766b ticker=EQIX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=ba9b6eb4-614c-4be8-bdba-dd86cdfece64 ticker=TGKB reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e72fd15b-e2ae-4f99-a94b-9e6fbfca7287 ticker=SBGI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5af7a2cf-de20-4c9e-8b23-7fbad3610523 ticker=GOSS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3fbbaaa0-9330-456a-a324-174a69b99725 ticker=CPNG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c7485564-ed92-45fd-a724-1214aa202904 ticker=RNFT reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=09abf08e-2e45-4c8e-b184-0e96b1054ea5 ticker=2601 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,746 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7f50c4ae-5790-447f-b1fd-e08c1289a11c ticker=2618 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e7b6ceaf-ec61-4929-80f0-1fecf9f2ed14 ticker=MRVI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3fe03b2a-454b-484a-ac7c-0348fa3507ac ticker=DAR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c0545aeb-b6b1-4ccb-b37e-3eaa427b4717 ticker=PRMB reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=fa112c35-11b8-4eb0-81c5-bd4606492fc9 ticker=DNOW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=432fcc14-cdcd-4665-938c-2eddcea1a97a ticker=9618 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f2333dc8-4187-4608-a97a-28cd10d29612 ticker=COST reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b9f2cab8-310f-4c6a-b817-3af85c1f94ef ticker=CVX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e6f2dfea-5d26-40b0-a4a7-d30fc6b97b97 ticker=388 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=2d5cb772-beb0-47e2-9978-89507b65e8e2 ticker=TNC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7260e658-c86c-469b-ac77-e5e416e2cf90 ticker=CME reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b6303235-f472-4167-976c-13ea71ac24ef ticker=AXGN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8777854f-c9d2-4e0c-842d-ea6d4987d30d ticker=FANG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b3cf2fde-aecf-4216-b9fd-52e736ecb344 ticker=CZR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c775a069-81fb-472b-a6a8-c357616f3561 ticker=PLUS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8830490b-de3b-4482-87b7-132a3aa78b6a ticker=JBL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=93e24d3f-cb8f-4691-8fda-a24ed4b12cf1 ticker=CXT reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7481a74d-ca8f-4036-879c-919f5a2a21ff ticker=DEI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=437b0004-b377-4dce-a287-4470e0b3ea6d ticker=FMC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a6384db2-69ab-4b8c-a8e2-86bebe77cccf ticker=OTIS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,747 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=947cb9df-27b6-4af8-a951-8c5823b007cc ticker=2382 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d9e868c6-8fb8-4144-bef6-8ca49fbe4c8e ticker=DLR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5658e347-a72b-4056-a512-a285a9048d7a ticker=DOV reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=23024358-fdd8-4663-97cd-425de41a91e4 ticker=THRM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=47a63bff-037b-4a8e-8a56-156bdf094afd ticker=SLGN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f2f696c7-dc46-4d1e-8895-ed3085908560 ticker=PLD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9e69afb6-4561-4fc2-b63b-b181e3f9ecdc ticker=GTRK reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=ca42ed98-9434-4492-bf00-a8a7ad06a59c ticker=UBS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=60110224-f36c-4a27-add5-107f77774f03 ticker=CRWD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=2d0b85fd-f729-44de-9937-d435e45232c6 ticker=TROW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=218c55ef-ac7a-45a2-b912-cb9df5129fc9 ticker=MC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e3a105f1-7f14-4e4a-bd57-4e04fcfdce4d ticker=SPHR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=161eb0d0-aaac-4451-b374-f5d0eeb1b508 ticker=NLMK reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=974077c4-d893-4058-9314-8f1b64a444b8 ticker=BELU reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e7272041-ac82-40f9-af3d-5a50230e9222 ticker=WB reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bbce3b95-4902-44e2-ba43-f931e63e984b ticker=CCSI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7c3b23f8-9d13-45c8-a44e-e189777d5e5c ticker=RVMD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d8a34aba-95bb-4ffb-97bc-2a73b318018d ticker=ADBE reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c768e9db-dcaf-4524-a6b8-a246dc85987d ticker=MCD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=45743d5b-c2b4-4278-afe2-eec3595e3fc1 ticker=TTWO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f1d7b78d-9129-475c-ade6-2fe8dd758acd ticker=LFST reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=6bdc9d5c-e07f-41a4-b68f-858f6eef458d ticker=SF reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f505b84b-6179-4e79-b1d3-ad6877d3c379 ticker=HURN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=cf57d7fe-a7ea-4969-a23f-2f22e296b3b6 ticker=LEG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=546d2946-459b-44ae-8115-d8c13f074593 ticker=L reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=11bc2246-6fde-4478-93f1-4ab90ceb4a51 ticker=FESH reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d3274062-d2bf-4718-bfd4-75c4234d9d4e ticker=VOYA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=cd769ec0-5d9d-4092-a387-7d73fa6fa705 ticker=ISRG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=901268d8-6da7-49d9-a808-6b2de46b369a ticker=LI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=873174ca-e522-456a-a7ab-e5003561b48c ticker=HOOD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=210ef34f-e815-47a2-85c9-d2a033fc642f ticker=RTGZ reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=fce6a081-9cde-46e5-8449-e11d551ffa74 ticker=SUPN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,748 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=826d6982-ebc6-4ce5-95e9-01dac4953ff9 ticker=LYB reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=319e0cdc-0af1-49b9-aec9-ac72b1e2d53e ticker=MDLZ reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0fe62639-2bf9-499a-a1cf-9359f149c009 ticker=CMG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7b1e51e2-9de2-47d6-bf3d-ab502ee54df8 ticker=VGSBP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=46432b5e-d693-4cb6-a963-0e53e96a8893 ticker=PBA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=89fd68a5-65af-468a-b51c-a99aa948f631 ticker=IBKR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=715522d1-868f-4156-9087-f0b1d6e23b69 ticker=2196 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=71d9eba8-41f0-4802-acf9-55d021b27db1 ticker=MMM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1defa31a-7541-4fcb-8450-261920cb9f1d ticker=HCC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=dec64d5c-bfac-4617-a9f2-2f91b2e69234 ticker=YELP reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=86fd3b79-9377-47c9-a1ce-6dcd0c843569 ticker=VZ reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e71d6238-71ea-400c-9451-edc7b3338a2a ticker=BSPBP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=475640f0-b5cf-4704-ae76-e6f54971b084 ticker=KNSL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=195b4aad-e5d2-4cc0-87b4-ea24ffe2a07e ticker=SRPT reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7f4f6fd4-7811-413b-8473-db98b98c3e74 ticker=SHW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=eb40b246-d1e0-4616-a7c3-8772c3f364a7 ticker=BIIB reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=4196ccc8-eec0-4c3b-a81c-b0dc3ba7ea24 ticker=WWW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=46727194-181d-415a-9696-f359e62786d4 ticker=CFG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=15bac991-80fc-4b2e-b114-fb9d11ec492a ticker=WEX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7bedd86b-478d-4742-a28c-29d27f8dbc7d ticker=SGZH reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=59e3c4f0-1887-403d-9e8d-caef242c539c ticker=PM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3b78c560-e2d8-4fcc-bad9-a3a5ffbedcae ticker=WAB reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=fa0649b1-d8c6-4d88-a633-39a48e51c542 ticker=BKI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b3bad65b-9534-49bd-a027-d2e0f3e176cd ticker=MLM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bb2b3678-7a60-4c55-8639-a6e4e7229d54 ticker=GDDY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=55ae8e3e-da62-402a-889b-6b368ab45ef0 ticker=PRI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0f40dd57-5235-4b8a-9453-f8fe728c4b30 ticker=ES reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3457aa6a-3d34-41e8-beb8-ea0f99814f69 ticker=MANH reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=92e84051-f997-4f1e-935d-2c7b7cd1a04b ticker=ATRA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bcceb3c4-cc15-4094-b5f0-4acebe6a6c9f ticker=OHI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b1ed0a7e-04a1-428e-948d-e1b6cd1c51c2 ticker=CWEN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0f43be8a-46a5-43ba-a92e-f9de559827c0 ticker=BLD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,749 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=698d1493-f1f7-4eff-a4d1-2e509c77bfb8 ticker=LSNGP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=18bc892e-e996-4c13-9931-a199ad786a82 ticker=EYE reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d1ea080d-2cb1-42d2-9564-41eee4078088 ticker=PSTG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5b816873-521d-4eab-9c09-dbe7f8846a00 ticker=EMR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1741257e-e0a0-466f-b830-9d06854698d1 ticker=MNRO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=48c4559e-c711-48c1-8b75-709754edad7f ticker=RGNX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9280e2d9-7353-4be2-be02-556055703e2d ticker=1929 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c65f1fe7-5813-4570-a4a4-294cb101809a ticker=GPRO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e9f164a5-888f-4bac-913b-dce7284b5d63 ticker=SRI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f90a9989-757b-4506-9e49-54bd1d1d82a4 ticker=ATEN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=08a24404-a007-4a5f-b8bc-a947f4993a8f ticker=EBAY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3d7aa563-ea5a-43e4-9ebc-968701aad7ca ticker=DAL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f9aa2523-40c8-4021-b39c-42b5c1380416 ticker=PCG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=01eef5dc-acec-49fc-862f-b1b5c0e52671 ticker=3968 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=abb04a22-b626-4a65-950b-9f14e21dd294 ticker=FDS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3dfe3e8b-da84-4cb4-825a-a80b7f3553e1 ticker=NAVI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0555195b-d7f9-4b86-98db-fdeaa975dcef ticker=SNPS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=cfa01480-1d3a-4528-abe7-03e15761829d ticker=JOYY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=abbcba94-aec3-4947-a61d-9ca57d156540 ticker=EXEL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=2afc381e-e668-4f02-acf7-11af9f4461d2 ticker=DHR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=178edba4-cb99-4ec6-9d7e-9b69dc17816b ticker=FNV reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=089b69c8-1da9-419e-8826-94e9cab5962b ticker=RGA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=60aeca3a-4065-4a40-87bc-d5fcf33d5758 ticker=LNC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bf167457-c473-4e0f-8c84-157419e13924 ticker=CSW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5fdf1499-288c-4b0e-8d4a-10c5f5fefb57 ticker=JNOS reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b135075c-3a05-42cf-8f55-86674d63a49d ticker=MRKS reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c307d695-f50b-41bd-8e93-33d034a0ccde ticker=NOW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e02bc070-0e1a-4c65-adf8-e198bec4ba44 ticker=EDIT reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e986d1c2-26bf-4034-8868-c380c2a287d5 ticker=REZI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=dc935c43-4e1e-4aa5-801b-dc2236f11401 ticker=TCMD reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,750 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a14a7091-c097-47e0-a92c-5f02dc053086 ticker=FOX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8d91497c-7fee-4c13-9832-9e6321f21f01 ticker=TNET reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=538ba928-5de6-4f55-a3da-84fbce8a79f6 ticker=SCSC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=04aacaac-8780-4890-8164-7426f7dc659f ticker=LECO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=787132b9-78da-4151-83e9-3dd650590e78 ticker=DDOG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3c072a03-3924-45c4-9d6b-8c92a0f0a2d8 ticker=SCCO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=aaaa9d15-33dd-4834-a610-2ae6b89379fc ticker=CCOI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=ed1e3a46-3c9c-4840-9680-224f608cd541 ticker=XNCR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=fae69681-7ce2-4929-8724-4d2a6135e7ef ticker=ZS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c83d72fc-5f7c-4dea-84a7-711c4ec93508 ticker=1288 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=02cfdf61-6298-4c0f-a9ca-9cabc82afaf3 ticker=LKOH reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f5a621fa-937f-4f70-9f59-26770ea9c24f ticker=PVH reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e899a00c-c122-499d-816b-17f3aa75fc93 ticker=SEIC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=07dcfe5b-16a6-489e-930a-4a8ddb7b4d59 ticker=UBER reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,751 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bfc61e4b-9324-427b-b6c7-8fa7686d9a2a ticker=CHWY reason=BUY_NOT_AVAILABLE detail=
